"Step","ClassificationPhoneme  - TW - loss","ClassificationPhoneme  - TW - loss__MIN","ClassificationPhoneme  - TW - loss__MAX","ClassificationPhoneme  - Jittering - loss","ClassificationPhoneme  - Jittering - loss__MIN","ClassificationPhoneme  - Jittering - loss__MAX","ClassificationPhoneme  - ROS - loss","ClassificationPhoneme  - ROS - loss__MIN","ClassificationPhoneme  - ROS - loss__MAX","ClassificationPhoneme  - Raw - loss","ClassificationPhoneme  - Raw - loss__MIN","ClassificationPhoneme  - Raw - loss__MAX","ClassificationOliveOil  - ADASYN - loss","ClassificationOliveOil  - ADASYN - loss__MIN","ClassificationOliveOil  - ADASYN - loss__MAX","ClassificationOliveOil  - SMOTE - loss","ClassificationOliveOil  - SMOTE - loss__MIN","ClassificationOliveOil  - SMOTE - loss__MAX","ClassificationOliveOil  - TW - loss","ClassificationOliveOil  - TW - loss__MIN","ClassificationOliveOil  - TW - loss__MAX","ClassificationOliveOil  - Jittering - loss","ClassificationOliveOil  - Jittering - loss__MIN","ClassificationOliveOil  - Jittering - loss__MAX","ClassificationOliveOil  - ROS - loss","ClassificationOliveOil  - ROS - loss__MIN","ClassificationOliveOil  - ROS - loss__MAX","ClassificationOliveOil  - Raw - loss","ClassificationOliveOil  - Raw - loss__MIN","ClassificationOliveOil  - Raw - loss__MAX","ClassificationMedicalImages  - ADASYN - loss","ClassificationMedicalImages  - ADASYN - loss__MIN","ClassificationMedicalImages  - ADASYN - loss__MAX","ClassificationMedicalImages  - SMOTE - loss","ClassificationMedicalImages  - SMOTE - loss__MIN","ClassificationMedicalImages  - SMOTE - loss__MAX","ClassificationMedicalImages  - TW - loss","ClassificationMedicalImages  - TW - loss__MIN","ClassificationMedicalImages  - TW - loss__MAX","ClassificationMedicalImages  - Jittering - loss","ClassificationMedicalImages  - Jittering - loss__MIN","ClassificationMedicalImages  - Jittering - loss__MAX"
"975","0.00012018827692372724","0.00012018827692372724","0.00012018827692372724","0.00007233199903566856","0.000060116664826637134","0.00008454733324469998","0.00008792036169325002","0.00006791616760892794","0.0001079245557775721","0.0035159198741894215","0.0013941965298727155","0.006802966818213463","0.00403567124158144","0.00403567124158144","0.00403567124158144","0.05215829983353615","0.05215829983353615","0.05215829983353615","0.04712218418717384","0.04712218418717384","0.04712218418717384","0.01147484127432108","0.01147484127432108","0.01147484127432108","0.020063163712620735","0.020063163712620735","0.020063163712620735","0.01199714932590723","0.01199714932590723","0.01199714932590723","0.000004295600319892401","0.000004295600319892401","0.000004295600319892401","0.000013422361917037051","0.000013422361917037051","0.000013422361917037051","0.0000381235295208171","0.0000381235295208171","0.0000381235295208171","0.000002108958369717584","0.000002108958369717584","0.000002108958369717584"
"976","0.00011462604743428528","0.00011462604743428528","0.00011462604743428528","0.00006726400715706404","0.00005750144555349834","0.00007702656876062974","0.00009004196908790618","0.00007186890434240922","0.00010821503383340314","0.0023882547684479505","0.001455336925573647","0.0036459804978221655","0.005306581035256386","0.005306581035256386","0.005306581035256386","0.09369928389787674","0.09369928389787674","0.09369928389787674","0.0407201386988163","0.0407201386988163","0.0407201386988163","0.03926052525639534","0.03926052525639534","0.03926052525639534","0.036410413682460785","0.036410413682460785","0.036410413682460785","0.01397742610424757","0.01397742610424757","0.01397742610424757","0.000004908620212518144","0.000004908620212518144","0.000004908620212518144","0.00002353129821131006","0.00002353129821131006","0.00002353129821131006","0.000029889182769693434","0.000029889182769693434","0.000029889182769693434","0.0000025071599338843953","0.0000025071599338843953","0.0000025071599338843953"
"977","0.00013599808153230697","0.00013599808153230697","0.00013599808153230697","0.00007758987703709863","0.00007746235496597365","0.00007771739910822362","0.00009789007526705973","0.00008029872697079554","0.00011548142356332392","0.002291026758030057","0.0014873798936605453","0.0031017446890473366","0.0069391257129609585","0.0069391257129609585","0.0069391257129609585","0.029739748686552048","0.029739748686552048","0.029739748686552048","0.08445380628108978","0.08445380628108978","0.08445380628108978","0.021446339786052704","0.021446339786052704","0.021446339786052704","0.014441866427659988","0.014441866427659988","0.014441866427659988","0.01031207013875246","0.01031207013875246","0.01031207013875246","0.000007778063263685908","0.000007778063263685908","0.000007778063263685908","0.000026241068553645164","0.000026241068553645164","0.000026241068553645164","0.00002697268246265594","0.00002697268246265594","0.00002697268246265594","0.0000025324652597191744","0.0000025324652597191744","0.0000025324652597191744"
"978","0.00012944191985297948","0.00012944191985297948","0.00012944191985297948","0.000082667640526779","0.00007846495282137766","0.00008687032823218033","0.00009382352800457738","0.00008104507287498564","0.00010660198313416913","0.005419411289039999","0.0016728577902540565","0.01318308711051941","0.008249087259173393","0.008249087259173393","0.008249087259173393","0.023563023656606674","0.023563023656606674","0.023563023656606674","0.04521653801202774","0.04521653801202774","0.04521653801202774","0.018744686618447304","0.018744686618447304","0.018744686618447304","0.01465344987809658","0.01465344987809658","0.01465344987809658","0.017152050510048866","0.017152050510048866","0.017152050510048866","0.000006194087291078176","0.000006194087291078176","0.000006194087291078176","0.000021053892851341516","0.000021053892851341516","0.000021053892851341516","0.000026568142857286148","0.000026568142857286148","0.000026568142857286148","0.00001469726521463599","0.00001469726521463599","0.00001469726521463599"
"979","0.00011276453733444214","0.00011276453733444214","0.00011276453733444214","0.00007926713806227781","0.00007003672362770885","0.00008849755249684677","0.00010169111919822171","0.00007802601612638682","0.0001253562222700566","0.002688766166102141","0.001855351496487856","0.0036526957992464304","0.011571139097213745","0.011571139097213745","0.011571139097213745","0.021114220842719078","0.021114220842719078","0.021114220842719078","0.03242774307727814","0.03242774307727814","0.03242774307727814","0.010561780072748661","0.010561780072748661","0.010561780072748661","0.008716455660760403","0.008716455660760403","0.008716455660760403","0.0168668944388628","0.0168668944388628","0.0168668944388628","0.000004757068836624967","0.000004757068836624967","0.000004757068836624967","0.000029094457204337232","0.000029094457204337232","0.000029094457204337232","0.000025779694624361582","0.000025779694624361582","0.000025779694624361582","0.000006283617949520703","0.000006283617949520703","0.000006283617949520703"
"980","0.00012067655188729987","0.00012067655188729987","0.00012067655188729987","0.00007425713556585833","0.00007112191087799147","0.0000773923602537252","0.00008920808613765985","0.00007668701437069103","0.00010172915790462866","0.002541632275097072","0.0020092607010155916","0.0029775104485452175","0.010458612814545631","0.010458612814545631","0.010458612814545631","0.05792063847184181","0.05792063847184181","0.05792063847184181","0.056399159133434296","0.056399159133434296","0.056399159133434296","0.011603083461523056","0.011603083461523056","0.011603083461523056","0.010567400604486465","0.010567400604486465","0.010567400604486465","0.011692898347973824","0.011692898347973824","0.011692898347973824","0.000007640293006261345","0.000007640293006261345","0.000007640293006261345","0.000012969723684363998","0.000012969723684363998","0.000012969723684363998","0.000021533092876779847","0.000021533092876779847","0.000021533092876779847","0.0000032239781830867287","0.0000032239781830867287","0.0000032239781830867287"
"981","0.00013821118045598269","0.00013821118045598269","0.00013821118045598269","0.00006874516475363635","0.0000658862481941469","0.00007160408131312579","0.0001052352054102812","0.0000912598698050715","0.00011921054101549089","0.004175272770226002","0.0015719477087259293","0.005393868312239647","0.0066512832418084145","0.0066512832418084145","0.0066512832418084145","0.06169876083731651","0.06169876083731651","0.06169876083731651","0.0524558499455452","0.0524558499455452","0.0524558499455452","0.018680261448025703","0.018680261448025703","0.018680261448025703","0.011676697991788387","0.011676697991788387","0.011676697991788387","0.015804622322320938","0.015804622322320938","0.015804622322320938","0.0000038083303479652386","0.0000038083303479652386","0.0000038083303479652386","0.000011457442269602325","0.000011457442269602325","0.000011457442269602325","0.000046542663767468184","0.000046542663767468184","0.000046542663767468184","0.000004400774287205422","0.000004400774287205422","0.000004400774287205422"
"982","0.0001150063835666515","0.0001150063835666515","0.0001150063835666515","0.00006933648910489865","0.00006651198782492429","0.000072160990384873","0.00007838253804948181","0.00007008863758528605","0.00008667643851367757","0.0022853163245599717","0.0016367281787097454","0.0033942165318876505","0.00964752770960331","0.00964752770960331","0.00964752770960331","0.04836815968155861","0.04836815968155861","0.04836815968155861","0.0435117706656456","0.0435117706656456","0.0435117706656456","0.013883077539503574","0.013883077539503574","0.013883077539503574","0.00929180160164833","0.00929180160164833","0.00929180160164833","0.014214691706001759","0.014214691706001759","0.014214691706001759","0.000004222089955874253","0.000004222089955874253","0.000004222089955874253","0.000012987854461243842","0.000012987854461243842","0.000012987854461243842","0.00001550559863972012","0.00001550559863972012","0.00001550559863972012","0.0000018622585002958658","0.0000018622585002958658","0.0000018622585002958658"
"983","0.00011096637172158808","0.00011096637172158808","0.00011096637172158808","0.00007038909097900614","0.00006135118019301444","0.00007942700176499784","0.00008553163934266195","0.00007490324060199782","0.00009616003808332607","0.0026201089203823358","0.0017969174077734351","0.0035876187030225992","0.009479844011366367","0.009479844011366367","0.009479844011366367","0.09559888392686844","0.09559888392686844","0.09559888392686844","0.032461926341056824","0.032461926341056824","0.032461926341056824","0.014444489032030106","0.014444489032030106","0.014444489032030106","0.006334214936941862","0.006334214936941862","0.006334214936941862","0.011393946595489979","0.011393946595489979","0.011393946595489979","0.0000046814539018669166","0.0000046814539018669166","0.0000046814539018669166","0.00002308410512341652","0.00002308410512341652","0.00002308410512341652","0.0000316984805976972","0.0000316984805976972","0.0000316984805976972","0.00006761650001863018","0.00006761650001863018","0.00006761650001863018"
"984","0.00015046884072944522","0.00015046884072944522","0.00015046884072944522","0.00006791320265620016","0.00005906312435399741","0.0000767632809584029","0.0000976973824435845","0.00008345693640876561","0.00011193782847840339","0.0025320829590782523","0.001307126833125949","0.003540759440511465","0.005229237023741007","0.005229237023741007","0.005229237023741007","0.03609788790345192","0.03609788790345192","0.03609788790345192","0.10533501207828522","0.10533501207828522","0.10533501207828522","0.0154971769079566","0.0154971769079566","0.0154971769079566","0.004581144545227289","0.004581144545227289","0.004581144545227289","0.012341137044131756","0.012341137044131756","0.012341137044131756","0.0000056211060837085824","0.0000056211060837085824","0.0000056211060837085824","0.000018241024008602835","0.000018241024008602835","0.000018241024008602835","0.00001747796886775177","0.00001747796886775177","0.00001747796886775177","0.0074059017933905125","0.0074059017933905125","0.0074059017933905125"
"985","0.00013571168528869748","0.00013571168528869748","0.00013571168528869748","0.00006495887828350533","0.00005321235585142858","0.00007670540071558207","0.00008178142525139265","0.00006265536649152637","0.00010090748401125893","0.0023768229002598673","0.0016555368201807141","0.0030388389714062214","0.007077490910887718","0.007077490910887718","0.007077490910887718","0.03842225298285484","0.03842225298285484","0.03842225298285484","0.036183930933475494","0.036183930933475494","0.036183930933475494","0.010015248320996761","0.010015248320996761","0.010015248320996761","0.004367451649159193","0.004367451649159193","0.004367451649159193","0.00972383376210928","0.00972383376210928","0.00972383376210928","0.00000612752864981303","0.00000612752864981303","0.00000612752864981303","0.000012209699889353942","0.000012209699889353942","0.000012209699889353942","0.00003505195491015911","0.00003505195491015911","0.00003505195491015911","0.018864668905735016","0.018864668905735016","0.018864668905735016"
"986","0.0001291401422349736","0.0001291401422349736","0.0001291401422349736","0.00006298935295490082","0.00005014176349504851","0.00007583694241475314","0.00007735607869108208","0.00007228858157759532","0.00008242357580456883","0.0022971848666202277","0.001629551057703793","0.0031961766071617603","0.0058043296448886395","0.0058043296448886395","0.0058043296448886395","0.05310344323515892","0.05310344323515892","0.05310344323515892","0.08361662924289703","0.08361662924289703","0.08361662924289703","0.014967410825192928","0.014967410825192928","0.014967410825192928","0.0043558357283473015","0.0043558357283473015","0.0043558357283473015","0.012798215262591839","0.012798215262591839","0.012798215262591839","0.000004251360678608762","0.000004251360678608762","0.000004251360678608762","0.0000227166401600698","0.0000227166401600698","0.0000227166401600698","0.000019057730241911486","0.000019057730241911486","0.000019057730241911486","0.0028837050776928663","0.0028837050776928663","0.0028837050776928663"
"987","0.00013478845357894897","0.00013478845357894897","0.00013478845357894897","0.00007214459765236825","0.00006557790038641542","0.00007871129491832107","0.00010139873847947456","0.000061018676206003875","0.00014177880075294524","0.0034934571594931185","0.0014417485799640417","0.008407041430473328","0.004749261308461428","0.004749261308461428","0.004749261308461428","0.059593360871076584","0.059593360871076584","0.059593360871076584","0.07209964096546173","0.07209964096546173","0.07209964096546173","0.008311068639159203","0.008311068639159203","0.008311068639159203","0.010505076497793198","0.010505076497793198","0.010505076497793198","0.01503702625632286","0.01503702625632286","0.01503702625632286","0.000003424654551054118","0.000003424654551054118","0.000003424654551054118","0.000012847204743593466","0.000012847204743593466","0.000012847204743593466","0.00003368487159605138","0.00003368487159605138","0.00003368487159605138","0.00035383395152166486","0.00035383395152166486","0.00035383395152166486"
"988","0.00013016120647080243","0.00013016120647080243","0.00013016120647080243","0.00007600763274240308","0.00007407773227896541","0.00007793753320584074","0.00008857308785081841","0.00006374900112859905","0.00011339717457303777","0.002753116365056485","0.0014918921515345573","0.00405178964138031","0.007523565553128719","0.007523565553128719","0.007523565553128719","0.018605269491672516","0.018605269491672516","0.018605269491672516","0.08132589608430862","0.08132589608430862","0.08132589608430862","0.011045104824006557","0.011045104824006557","0.011045104824006557","0.007564402185380459","0.007564402185380459","0.007564402185380459","0.011570393107831478","0.011570393107831478","0.011570393107831478","0.000003564052803994855","0.000003564052803994855","0.000003564052803994855","0.000013964881873107515","0.000013964881873107515","0.000013964881873107515","0.000029576582164736465","0.000029576582164736465","0.000029576582164736465","0.00006731809116899967","0.00006731809116899967","0.00006731809116899967"
"989","0.0001007281243801117","0.0001007281243801117","0.0001007281243801117","0.00007228629510791507","0.00005505480294232257","0.00008951778727350757","0.00010288685371051542","0.00007580657984362915","0.0001299671275774017","0.0031736885430291295","0.0015907627530395985","0.005312287714332342","0.008545717224478722","0.008545717224478722","0.008545717224478722","0.0788407251238823","0.0788407251238823","0.0788407251238823","0.060788631439208984","0.060788631439208984","0.060788631439208984","0.012034843675792217","0.012034843675792217","0.012034843675792217","0.00534847704693675","0.00534847704693675","0.00534847704693675","0.009962677955627441","0.009962677955627441","0.009962677955627441","0.0000050254629968549125","0.0000050254629968549125","0.0000050254629968549125","0.000021960335288895294","0.000021960335288895294","0.000021960335288895294","0.000022462056222138926","0.000022462056222138926","0.000022462056222138926","0.00017058427329175174","0.00017058427329175174","0.00017058427329175174"
"990","0.00010931175347650424","0.00010931175347650424","0.00010931175347650424","0.00006680925434920937","0.00005442227120511234","0.0000791962374933064","0.00008427076318184845","0.00007231363269966096","0.00009622789366403595","0.0023374360462184995","0.001580087118782103","0.0033616446889936924","0.005092002917081118","0.005092002917081118","0.005092002917081118","0.06458725035190582","0.06458725035190582","0.06458725035190582","0.10572388768196106","0.10572388768196106","0.10572388768196106","0.008809041231870651","0.008809041231870651","0.008809041231870651","0.0044266944751143456","0.0044266944751143456","0.0044266944751143456","0.017974022775888443","0.017974022775888443","0.017974022775888443","0.000003000041260747821","0.000003000041260747821","0.000003000041260747821","0.00011832670861622319","0.00011832670861622319","0.00011832670861622319","0.000015847226677578874","0.000015847226677578874","0.000015847226677578874","0.00004850153345614672","0.00004850153345614672","0.00004850153345614672"
"991","0.00012505135964602232","0.00012505135964602232","0.00012505135964602232","0.00008484993304591626","0.00006178811599966139","0.00010791175009217113","0.00009994129140977748","0.00008198052819352597","0.00011790205462602898","0.0023866538249421865","0.0017462096875533462","0.0038581816479563713","0.008010730147361755","0.008010730147361755","0.008010730147361755","0.018655559048056602","0.018655559048056602","0.018655559048056602","0.1300165057182312","0.1300165057182312","0.1300165057182312","0.018667366355657578","0.018667366355657578","0.018667366355657578","0.002868243493139744","0.002868243493139744","0.002868243493139744","0.009738781489431858","0.009738781489431858","0.009738781489431858","0.000005357233476388501","0.000005357233476388501","0.000005357233476388501","0.000020438716092030518","0.000020438716092030518","0.000020438716092030518","0.000016535579561605118","0.000016535579561605118","0.000016535579561605118","0.00006326633592834696","0.00006326633592834696","0.00006326633592834696"
"992","0.00010228359315078706","0.00010228359315078706","0.00010228359315078706","0.00006267599746934138","0.00006206911348272115","0.00006328288145596161","0.00010140765516553074","0.0000817416439531371","0.00012107366637792438","0.0019336268014740199","0.0012820949777960777","0.0028332588262856007","0.00938616506755352","0.00938616506755352","0.00938616506755352","0.04782350733876228","0.04782350733876228","0.04782350733876228","0.04858163371682167","0.04858163371682167","0.04858163371682167","0.016137514263391495","0.016137514263391495","0.016137514263391495","0.002695594448596239","0.002695594448596239","0.002695594448596239","0.008773703128099442","0.008773703128099442","0.008773703128099442","0.000004366193479654612","0.000004366193479654612","0.000004366193479654612","0.000014615108739235438","0.000014615108739235438","0.000014615108739235438","0.00002444568235659972","0.00002444568235659972","0.00002444568235659972","0.00004357181387604214","0.00004357181387604214","0.00004357181387604214"
"993","0.00010785780614241958","0.00010785780614241958","0.00010785780614241958","0.00007489190829801373","0.000051090450142510235","0.00009869336645351723","0.00009724542906042188","0.00006593843863811344","0.00012855241948273033","0.0018855763191822916","0.0013912111753597856","0.0025142787490040064","0.00433345977216959","0.00433345977216959","0.00433345977216959","0.024992886930704117","0.024992886930704117","0.024992886930704117","0.08188071846961975","0.08188071846961975","0.08188071846961975","0.010740265250205994","0.010740265250205994","0.010740265250205994","0.0036449742037802935","0.0036449742037802935","0.0036449742037802935","0.008843662217259407","0.008843662217259407","0.008843662217259407","0.00000405656692237244","0.00000405656692237244","0.00000405656692237244","0.00002687239248189144","0.00002687239248189144","0.00002687239248189144","0.00004158875526627526","0.00004158875526627526","0.00004158875526627526","0.00009061568562174216","0.00009061568562174216","0.00009061568562174216"
"994","0.00013565571862272918","0.00013565571862272918","0.00013565571862272918","0.0000674816456012195","0.000058624249504646286","0.00007633904169779271","0.00008892267214832827","0.00006425767060136423","0.00011358767369529232","0.0023248438956215978","0.0014592083171010017","0.0037699786480516195","0.007868223823606968","0.007868223823606968","0.007868223823606968","0.03223362937569618","0.03223362937569618","0.03223362937569618","0.05782961845397949","0.05782961845397949","0.05782961845397949","0.013999557122588158","0.013999557122588158","0.013999557122588158","0.0037081195041537285","0.0037081195041537285","0.0037081195041537285","0.010653004981577396","0.010653004981577396","0.010653004981577396","0.000008114100637612864","0.000008114100637612864","0.000008114100637612864","0.000015136130969040096","0.000015136130969040096","0.000015136130969040096","0.000015506595445913263","0.000015506595445913263","0.000015506595445913263","0.00005427868745755404","0.00005427868745755404","0.00005427868745755404"
"995","0.0001671720528975129","0.0001671720528975129","0.0001671720528975129","0.00006579599357792176","0.000057878751249518245","0.00007371323590632528","0.00010684199151000939","0.00008167702617356554","0.00013200695684645325","0.0033414765493944287","0.0016894296277314425","0.005376038607209921","0.013896539807319641","0.013896539807319641","0.013896539807319641","0.02625512145459652","0.02625512145459652","0.02625512145459652","0.037618234753608704","0.037618234753608704","0.037618234753608704","0.008581390604376793","0.008581390604376793","0.008581390604376793","0.00392311904579401","0.00392311904579401","0.00392311904579401","0.0083573954179883","0.0083573954179883","0.0083573954179883","0.0000033450473893026356","0.0000033450473893026356","0.0000033450473893026356","0.00001914335007313639","0.00001914335007313639","0.00001914335007313639","0.000020395986211951822","0.000020395986211951822","0.000020395986211951822","0.00007159499364206567","0.00007159499364206567","0.00007159499364206567"
"996","0.00010819170711329207","0.00010819170711329207","0.00010819170711329207","0.00006600563210668042","0.00005290636181598529","0.00007910490239737555","0.00009416004832019098","0.00006989246321609244","0.00011842763342428952","0.005105350079247728","0.0013699013506993651","0.014269550330936909","0.006886628456413746","0.006886628456413746","0.006886628456413746","0.024428803473711014","0.024428803473711014","0.024428803473711014","0.030958961695432663","0.030958961695432663","0.030958961695432663","0.014066731557250023","0.014066731557250023","0.014066731557250023","0.005806540604680777","0.005806540604680777","0.005806540604680777","0.010197819210588932","0.010197819210588932","0.010197819210588932","0.000004203957814752357","0.000004203957814752357","0.000004203957814752357","0.000018993545381817967","0.000018993545381817967","0.000018993545381817967","0.000016214738934650086","0.000016214738934650086","0.000016214738934650086","0.000036988145438954234","0.000036988145438954234","0.000036988145438954234"
"997","0.0001504755491623655","0.0001504755491623655","0.0001504755491623655","0.00006383437539625447","0.00005217479701968841","0.00007549395377282053","0.00008003077891771682","0.0000712462278897874","0.00008881532994564623","0.0020674360857810825","0.0018398414831608534","0.0024155927821993828","0.007544484920799732","0.007544484920799732","0.007544484920799732","0.06318582594394684","0.06318582594394684","0.06318582594394684","0.04991927370429039","0.04991927370429039","0.04991927370429039","0.01640649512410164","0.01640649512410164","0.01640649512410164","0.002280384534969926","0.002280384534969926","0.002280384534969926","0.009667417965829372","0.009667417965829372","0.009667417965829372","0.000002776843302854104","0.000002776843302854104","0.000002776843302854104","0.000010270008715451695","0.000010270008715451695","0.000010270008715451695","0.000019976079784100875","0.000019976079784100875","0.000019976079784100875","0.00012606647214852273","0.00012606647214852273","0.00012606647214852273"
"998","0.00010957784252241254","0.00010957784252241254","0.00010957784252241254","0.00005985590541968122","0.00004808045196114108","0.00007163135887822136","0.00008285183139378205","0.00007232543430291116","0.00009337822848465294","0.002069369948003441","0.0014449919108301401","0.002855651080608368","0.005638298112899065","0.005638298112899065","0.005638298112899065","0.023139940574765205","0.023139940574765205","0.023139940574765205","0.08169858902692795","0.08169858902692795","0.08169858902692795","0.011815168894827366","0.011815168894827366","0.011815168894827366","0.00351917278021574","0.00351917278021574","0.00351917278021574","0.01569633185863495","0.01569633185863495","0.01569633185863495","0.000004048704795422964","0.000004048704795422964","0.000004048704795422964","0.00006062452303012833","0.00006062452303012833","0.00006062452303012833","0.000019829763914458454","0.000019829763914458454","0.000019829763914458454","0.000027076672267867252","0.000027076672267867252","0.000027076672267867252"
"999","0.00011884465493494645","0.00011884465493494645","0.00011884465493494645","0.00006680482329102233","0.00006137874152045697","0.00007223090506158769","0.00009607354513718747","0.00006642418884439394","0.000125722901429981","0.006068227317882702","0.0016051355050876737","0.01323019154369831","0.006621710956096649","0.006621710956096649","0.006621710956096649","0.02199769765138626","0.02199769765138626","0.02199769765138626","0.05313656106591225","0.05313656106591225","0.05313656106591225","0.01193756703287363","0.01193756703287363","0.01193756703287363","0.0020964525174349546","0.0020964525174349546","0.0020964525174349546","0.013732715509831905","0.013732715509831905","0.013732715509831905","0.000004613475084624952","0.000004613475084624952","0.000004613475084624952","0.00009207409311784431","0.00009207409311784431","0.00009207409311784431","0.000025466988518019207","0.000025466988518019207","0.000025466988518019207","0.0000566236449230928","0.0000566236449230928","0.0000566236449230928"
"1000","0.00009407260949956253","0.00009407260949956253","0.00009407260949956253","0.00006586714516743086","0.000056943914387375116","0.00007479037594748661","0.00008114290722005535","0.00006090827446314506","0.00010137753997696564","0.00239249478909187","0.0013394280103966594","0.003162159351631999","0.004844550509005785","0.004844550509005785","0.004844550509005785","0.018733737990260124","0.018733737990260124","0.018733737990260124","0.03849473223090172","0.03849473223090172","0.03849473223090172","0.025448758155107498","0.025448758155107498","0.025448758155107498","0.0031885490752756596","0.0031885490752756596","0.0031885490752756596","0.010295211337506771","0.010295211337506771","0.010295211337506771","0.00000630669546808349","0.00000630669546808349","0.00000630669546808349","0.000017486989236203954","0.000017486989236203954","0.000017486989236203954","0.00001493173749622656","0.00001493173749622656","0.00001493173749622656","0.000033789729059208184","0.000033789729059208184","0.000033789729059208184"
"1001","0.00009680372022558004","0.00009680372022558004","0.00009680372022558004","0.00006540614594996441","0.0000534226892341394","0.00007738960266578943","0.00008204251935239881","0.0000612098301644437","0.00010287520854035392","0.007901297765783966","0.002581688342615962","0.013195501640439034","0.005271628499031067","0.005271628499031067","0.005271628499031067","0.012491936795413494","0.012491936795413494","0.012491936795413494","0.05635268986225128","0.05635268986225128","0.05635268986225128","0.01764851063489914","0.01764851063489914","0.01764851063489914","0.003622976830229163","0.003622976830229163","0.003622976830229163","0.008199655450880527","0.008199655450880527","0.008199655450880527","0.00003646073309937492","0.00003646073309937492","0.00003646073309937492","0.00001673066617513541","0.00001673066617513541","0.00001673066617513541","0.00001829961547628045","0.00001829961547628045","0.00001829961547628045","0.000019856710423482582","0.000019856710423482582","0.000019856710423482582"
"1002","0.00011141789582325146","0.00011141789582325146","0.00011141789582325146","0.000056663600844331086","0.0000517932276125066","0.00006153397407615557","0.00007489713607355952","0.000056661076087038964","0.00009313319606008008","0.008207393053453416","0.002016549464315176","0.022489264607429504","0.009174343198537827","0.009174343198537827","0.009174343198537827","0.016744622960686684","0.016744622960686684","0.016744622960686684","0.048623066395521164","0.048623066395521164","0.048623066395521164","0.022581130266189575","0.022581130266189575","0.022581130266189575","0.0036508822813630104","0.0036508822813630104","0.0036508822813630104","0.009156187064945698","0.009156187064945698","0.009156187064945698","0.000010320664841856342","0.000010320664841856342","0.000010320664841856342","0.000007483602075808449","0.000007483602075808449","0.000007483602075808449","0.000015464269381482154","0.000015464269381482154","0.000015464269381482154","0.00003261520396335982","0.00003261520396335982","0.00003261520396335982"
"1003","0.00012706553388852626","0.00012706553388852626","0.00012706553388852626","0.00005793663513031788","0.00005159041756996885","0.00006428285269066691","0.00008205527592508588","0.000056446606322424486","0.00010766394552774727","0.0024069412902463228","0.001245519844815135","0.004134513437747955","0.004625613801181316","0.004625613801181316","0.004625613801181316","0.020966321229934692","0.020966321229934692","0.020966321229934692","0.0367233008146286","0.0367233008146286","0.0367233008146286","0.01961755007505417","0.01961755007505417","0.01961755007505417","0.0016026224475353956","0.0016026224475353956","0.0016026224475353956","0.010167038068175316","0.010167038068175316","0.010167038068175316","0.00002863203735614661","0.00002863203735614661","0.00002863203735614661","0.000010880641639232635","0.000010880641639232635","0.000010880641639232635","0.000014946356714062858","0.000014946356714062858","0.000014946356714062858","0.000018123606423614547","0.000018123606423614547","0.000018123606423614547"
"1004","0.00011653670662781224","0.00011653670662781224","0.00011653670662781224","0.00006085846871428657","0.000049158970796270296","0.00007255796663230285","0.00009407506877323613","0.0000681563324178569","0.00011999380512861535","0.00818516663275659","0.001194274052977562","0.025550933554768562","0.005161656066775322","0.005161656066775322","0.005161656066775322","0.01351755391806364","0.01351755391806364","0.01351755391806364","0.04879063740372658","0.04879063740372658","0.04879063740372658","0.014276768080890179","0.014276768080890179","0.014276768080890179","0.0039006194565445185","0.0039006194565445185","0.0039006194565445185","0.011056204326450825","0.011056204326450825","0.011056204326450825","0.000007760347216390073","0.000007760347216390073","0.000007760347216390073","0.000022187599824974313","0.000022187599824974313","0.000022187599824974313","0.000020901643438264728","0.000020901643438264728","0.000020901643438264728","0.0000429400970460847","0.0000429400970460847","0.0000429400970460847"
"1005","0.0001014921726891771","0.0001014921726891771","0.0001014921726891771","0.00006733095870004036","0.000056025528465397656","0.00007863638893468305","0.0000722883651178563","0.00004981818710803054","0.00009475854312768206","0.0035419724590610713","0.001346731442026794","0.00645411666482687","0.006499732844531536","0.006499732844531536","0.006499732844531536","0.008520745672285557","0.008520745672285557","0.008520745672285557","0.03096585161983967","0.03096585161983967","0.03096585161983967","0.02144515886902809","0.02144515886902809","0.02144515886902809","0.0040970188565552235","0.0040970188565552235","0.0040970188565552235","0.01117414329200983","0.01117414329200983","0.01117414329200983","0.000005291573870636057","0.000005291573870636057","0.000005291573870636057","0.00001247849559149472","0.00001247849559149472","0.00001247849559149472","0.000013208861673774663","0.000013208861673774663","0.000013208861673774663","0.00008092624193523079","0.00008092624193523079","0.00008092624193523079"
"1006","0.00009532448166282848","0.00009532448166282848","0.00009532448166282848","0.0000714974376023747","0.00006488939834525809","0.00007810547685949132","0.0000747746707929764","0.00006691487214993685","0.00008263446943601593","0.0028037232696078718","0.001406085561029613","0.0048401546664536","0.0047887288965284824","0.0047887288965284824","0.0047887288965284824","0.012147024273872375","0.012147024273872375","0.012147024273872375","0.036032043397426605","0.036032043397426605","0.036032043397426605","0.03688142076134682","0.03688142076134682","0.03688142076134682","0.0016409544041380286","0.0016409544041380286","0.0016409544041380286","0.008796087466180325","0.008796087466180325","0.008796087466180325","0.00006708114960929379","0.00006708114960929379","0.00006708114960929379","0.000017515261788503267","0.000017515261788503267","0.000017515261788503267","0.000017021944586304016","0.000017021944586304016","0.000017021944586304016","0.00002997239243995864","0.00002997239243995864","0.00002997239243995864"
